,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
63,Grand Central Building - Lower Arcade,4d80fdff208a5481672a7f67,AEG Live NW,13,No Address,47.60041500000001,-122.333805,4bf58dd8d48988d118941735,Dive Bar,Not Rated
64,Grand Central Building - Lower Arcade,4b7b20bbf964a52000532fe3,The Globe Bookstore,13,218 1st Ave S,47.60041500000001,-122.333805,4bf58dd8d48988d114951735,Bookstore,Not Rated
65,Grand Central Building - Lower Arcade,4bdc76272a3a0f4792f2b2b6,Ticketmaster,13,No Address,47.60041500000001,-122.333805,4bf58dd8d48988d1f1931735,General Entertainment,Not Rated
66,Grand Central Building - Lower Arcade,4d28d21377a2a1cd3b1f66b7,Wessel & Lieberman Booksellers,14,208 1st Ave S,47.60050964355469,-122.33379364013672,4bf58dd8d48988d114951735,Bookstore,Not Rated
67,Grand Central Building - Lower Arcade,4a806ac1f964a5202df51fe3,Grand Central Building,15,216 1st Ave S,47.60036662258027,-122.33411282935309,4bf58dd8d48988d130941735,Building,Not Rated
68,Grand Central Building - Lower Arcade,5cf70eeac03635002c3ffd80,Beacon Therapy,19,216 1st Ave S,47.600341796875,-122.3337860107422,52e81612bcbc57f1066b7a39,Mental Health Office,Not Rated
69,Grand Central Building - Lower Arcade,4f40a8ace4b08cc371c98524,Central Tavern,22,207 1st Ave S,47.6005928861234,-122.33419199061264,4bf58dd8d48988d1e9931735,Rock Club,Not Rated
70,Grand Central Building - Lower Arcade,47c7d19ff964a520f44d1fe3,Mediterranean Mix,22,205 1st Ave S,47.600605101014935,-122.3341759107208,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,5.8
71,Grand Central Building - Lower Arcade,49c04ce2f964a5205e551fe3,The Central Saloon,27,207 1st Ave S,47.60060405603378,-122.33426442258528,4bf58dd8d48988d118941735,Dive Bar,7.8
72,Grand Central Building - Lower Arcade,52818f6511d2686bf631590b,Altstadt,32,209 1st Ave S,47.60048,-122.334399,4bf58dd8d48988d10d941735,German Restaurant,8.6
73,Grand Central Building - Lower Arcade,4bda15f863c5c9b694a42268,Vittana,33,206 1st Ave S #310,47.600757,-122.333874,4bf58dd8d48988d127941735,Conference Room,Not Rated
