,City,Arcade,Venue_ID,Venue_Name,Venue_Address
471,"Atlanta, GA",Graha Arcade,4a21834ff964a520077d1fe3,The Home Depot,40 W 23rd St
472,"Atlanta, GA",Graha Arcade,50524dabe4b057d58969e2bc,Dr. Sambataro,49 W 23rd St
473,"Atlanta, GA",Graha Arcade,4d80f5b5577eb1f70746b2d3,Revolucion NY,22 W 23rd St
474,"Atlanta, GA",Graha Arcade,4b2d69bef964a52024d624e3,DataVision,50 W 23rd St
475,"Atlanta, GA",Graha Arcade,4b6de0d2f964a52013982ce3,Jennifer Leather,26 W 23rd St
476,"Atlanta, GA",Graha Arcade,4a0a30a7f964a5208d741fe3,Duggal Visual Solutions,43 W 24th St Fl 2
477,"Atlanta, GA",Graha Arcade,4b11c14ff964a520ef8323e3,MTA Subway - 23rd St (F/M),23rd St
478,"Atlanta, GA",Graha Arcade,4be07eea2aed2d7f0090c86f,Girl Scouts Council of Greater NY Offices,40 Wall St
479,"Atlanta, GA",Greeley Arcade Building,4cffb3071ebe6dcbdef28291,Florentine Films,No Address
480,"Atlanta, GA",Greeley Arcade Building,59efa19925ecca240d6f2861,Nordstrom Rack,865 Avenue of the Americas
481,"Atlanta, GA",Greeley Arcade Building,4d73afb58e12b1f7a2954c05,Dark PR,875 Avenue of the Americas
482,"Atlanta, GA",Greeley Arcade Building,527a6fa811d2d40347eef6c9,Mara Hoffman Showroom,866 Avenue of the Americas
483,"Atlanta, GA",Greeley Arcade Building,4d71813c5838a0930cabfcda,Green Screen Dream,851 Avenue of the Americas
484,"Atlanta, GA",Greeley Arcade Building,4ff2459fe4b0a148f89af102,Gregorys Coffee,874 Avenue of the Americas
485,"Atlanta, GA",Greeley Arcade Building,4d42c4b185c1721e8d1fe292,Satellite Academy High School,120 W 30th St
486,"Atlanta, GA",Greeley Arcade Building,4beb33be415e20a1940ce6bb,Novelty Candy Store,856 Avenue of the Americas
487,"Atlanta, GA",Greeley Arcade Building,5cf5a3ca8f90d9002363ddce,Upfit Training Academy,No Address
488,"Atlanta, GA",Greeley Arcade Building,4ac7b7e4f964a52053b920e3,Hampton Inn by Hilton,116 W 31st St
489,"Atlanta, GA",Greeley Arcade Building,4e86efa98b81f9942843345b,Beatrice Apartments,105 W 29th St
490,"Atlanta, GA",Greeley Arcade Building,5a09b45b6dcf043c23d5ad4e,King’s Street Coffee,121 W 30th St
491,"Atlanta, GA",Greeley Arcade Building,5e23224e57798100081d4603,New Hair,119 W 30th St
492,"Atlanta, GA",Greeley Arcade Building,59ac2ec6fdb9a734dd847025,Paper Coffee,44 W 29th
493,"Atlanta, GA",Greeley Arcade Building,4a3966c7f964a520689f1fe3,Jack's.,110 W 32nd St
494,"Atlanta, GA",Greeley Arcade Building,4b4d2088f964a520ebcb26e3,DLG Galery,143 W 29th St
495,"Atlanta, GA",Greeley Arcade Building,4a63d085f964a520dac51fe3,33rd St PATH Station,33rd St.
496,"Atlanta, GA",Greeley Arcade Building,40b68100f964a5207d001fe3,Madison Square Park,Madison Ave
497,"Atlanta, GA",Greeley Arcade Building,5c8d460cefa82a002c60770c,15 Hudson Yards,15 Hudson Yards
498,"Atlanta, GA",Harlem Arcade,5115cb6ee4b0e3bff67c7aba,Mt. Corel,No Address
499,"Atlanta, GA",Harlem Arcade,5115ba7ce4b07949b7298c12,Junon,No Address
500,"Atlanta, GA",Harlem Arcade,5115d118e4b0f0411a6a112f,North Corel,No Address
501,"Atlanta, GA",Harlem Arcade,51172a0be4b0ec510c31d4ed,Bone Village,No Address
502,"Atlanta, GA",Harlem Arcade,5115c73ce4b0c7859556cbbf,Costa Del Sol,No Address
503,"Atlanta, GA",Harlem Arcade,5115b85de4b0805e0de88bec,Condor Canyon,No Address
504,"Atlanta, GA",Harlem Arcade,51173fd0e4b08e476fe23de0,Great glacier,No Address
505,"Atlanta, GA",Harlem Arcade,5115b403e4b03e9918a7118b,Chocobo Farm,No Address
506,"Atlanta, GA",Harlem Arcade,4d8cc9281716a143d02a08f7,A-plus Prosses serving,131w 137th street d1
507,"Atlanta, GA",Harlem Arcade,4bedea15946c0f47a22aa363,Kandy Blaz,No Address
508,"Atlanta, GA",Harlem Arcade,4b376908f964a520ef4025e3,Abyssinian Baptist Church,132 Odell Clark Pl
509,"Atlanta, GA",Harlem Arcade,4d8a67f099c2a1cdf80d90d7,Odell Clark Place II,108 Odell Clark Pl
510,"Atlanta, GA",Harlem Arcade,55c558a5498ebb448ec94b55,Harlem Knight Bar,2361 Adam Clayton Powell Jr Blvd
511,"Atlanta, GA",Harlem Arcade,59027ed4780eee19af6e945e,PJ Nails & Spa,541 Malcolm X Blvd
512,"Atlanta, GA",Harlem Arcade,55bfb087498eeabf50d4692e,Harlem Nights,2361 Adam Clayton Powell Jr Blvd
513,"Atlanta, GA",Harlem Arcade,60bce848164ed272f96193b9,Ink Harlem,2363 Adam Clayton Powell Jr Blvd
514,"Atlanta, GA",Harlem Arcade,613d045790eb43793cfc9f69,Sexy Taco,2340 Adam Clayton Powell Jr Blvd
515,"Atlanta, GA",Harlem Arcade,507f4964e4b02081a110f623,Bestway Deli,No Address
516,"Atlanta, GA",Harlem Arcade,604bd36881be423763bc0bd3,Mad Juicy,100 W 139th St
517,"Atlanta, GA",I Fix Machine Arcade,5c4bf2492db4a9002c6a342c,"The L Hotel, Ascend Hotel Collection",135 32nd Street
518,"Atlanta, GA",I Fix Machine Arcade,60884ea24b76ff0e7cd9f652,Briq,132 32nd Street
519,"Atlanta, GA",I Fix Machine Arcade,5d718671565c3a0008c00360,NYC Yoga Project,112 32nd St
520,"Atlanta, GA",I Fix Machine Arcade,4c1624d9a1010f4739fd4e18,"Hagan, coury & Associates",No Address
521,"Atlanta, GA",I Fix Machine Arcade,549afde1498eafa4221cb7ee,On the Rocks,894 4th Ave
522,"Atlanta, GA",I Fix Machine Arcade,59c6de3248b04e4a8ff6c980,Beer House,No Address
523,"Atlanta, GA",I Fix Machine Arcade,5973d79aa92d9809bbae650c,Next Level,No Address
524,"Atlanta, GA",I Fix Machine Arcade,4e59f5bf18a8c204751347bc,Zone C Brooklyn Baby!,No Address
525,"Atlanta, GA",I Fix Machine Arcade,4d432ba785c1721e3572e692,Getty Gas Station,No Address
526,"Atlanta, GA",I Fix Machine Arcade,4d52d8b89d493704c734dd39,Big John's Coffee Shop & Grill,865 4th Ave
527,"Atlanta, GA",I Fix Machine Arcade,4b721b55f964a5200e6f2de3,On the Run,875 4th Ave
528,"Atlanta, GA",I Fix Machine Arcade,5b93f8f7bcbf7a002c9e3933,Mama Lupitas,904 4th Ave
529,"Atlanta, GA",I Fix Machine Arcade,5c8db13c336273003942b92d,Minnie’s Bar,885 4th Ave
530,"Atlanta, GA",I Fix Machine Arcade,607b654e8c20a47089954ec0,Gravesend Pizza,181 34th St
531,"Atlanta, GA",I Fix Machine Arcade,4b760232f964a52037362ee3,la parada,855 4th Ave
532,"Atlanta, GA",I Fix Machine Arcade,5729b53d498e2cb0d59fad82,34 New York Finest Deli,920 4th Avenue
533,"Atlanta, GA",I Fix Machine Arcade,4b951e6bf964a520fd8f34e3,Sunset Park High School,153 35th St
534,"Atlanta, GA",I Fix Machine Arcade,53192dd6498e6f151e87e3ed,Micro Center,850 3rd Ave
535,"Atlanta, GA",I Fix Machine Arcade,4f8b172ce4b05ae88a60b0d3,Grand Kitchen & Stone Supply Inc.,"920 3rd Ave, Brooklyn, NY 11232"
536,"Atlanta, GA",I Fix Machine Arcade,4e6934d2b993038735685814,Industry City,220 36th St #2A
537,"Atlanta, GA",Kaufman Arcade,4b72faf5f964a520a8932de3,Green Tea Nail and Spa,141 W 35th St
538,"Atlanta, GA",Kaufman Arcade,60f72b538e91d07cdf170e5b,Blue 35 Tailors & Cleaners,141 W 35th St
539,"Atlanta, GA",Kaufman Arcade,51d312cf498e01bc8210a958,Hardware Project,No Address
540,"Atlanta, GA",Kaufman Arcade,4d9dc57348b6224bf1cf2b9f,Alternatives Unlimited - SES NYC,147 W 35th St
541,"Atlanta, GA",Kaufman Arcade,4d99cc8d2bd6f04d082a8650,SES Tutoring NYC,147 W 35th St
542,"Atlanta, GA",Kaufman Arcade,4c88dedbda5da1cd8c6237e9,Fancy 35 Cleaners,141 W 35th St
543,"Atlanta, GA",Kaufman Arcade,4d9b4ae4674ca1433e9acf43,Premiere Vision,147 W 35th St
544,"Atlanta, GA",Kaufman Arcade,5b4284f39411f2002c16555d,Yoga & Fitness Herald Square,139 West 35th St
545,"Atlanta, GA",Kaufman Arcade,5dae14c54db7920007d946dd,Zaro's Bakery,151 W 34th St
546,"Atlanta, GA",Kaufman Arcade,570bdac9498efb0ebb5e011a,pizza bar NYC,151 W 34th St
547,"Atlanta, GA",Kaufman Arcade,5a0b2f7a51950e1a4374b56f,Manhattan Apothecary,147 W 35th St
548,"Atlanta, GA",Kaufman Arcade,523223712fc68447aab9984a,Robbie & Co. Men's Shop,147 W 35th St
549,"Atlanta, GA",Kaufman Arcade,50fee88fe4b052c5b1e8e5d6,147 W 35 St,No Address
550,"Atlanta, GA",Kaufman Arcade,56efe70e498e8a77e130b14f,Dunkin',155 W 35th St
551,"Atlanta, GA",Kaufman Arcade,55aab4ae498e68da467c191d,Best Stitch Tailoring,147 W 35th St
552,"Atlanta, GA",Kaufman Arcade,546252ea498ecce55ba25164,Just Salad,151 W 34th St Fl 4
553,"Atlanta, GA",Kaufman Arcade,4bbb7a939858d13aa06533a2,Goldberg Technology,147 W 35th St
554,"Atlanta, GA",Kaufman Arcade,41102700f964a520d60b1fe3,Macy's,151 W 34th St
555,"Atlanta, GA",Kaufman Arcade,5d8dc3b92b655f0008086029,Lovesac at Macy's Herald Square,151 W 34th St Fl 9
556,"Atlanta, GA",Kaufman Arcade,595d2cb3a6031c40dfce312b,BCBGeneration at Macy's,151 W 34th St
557,"Atlanta, GA",Luna Arcade,4c6344d3fa7bc928c2521027,Brooklyn Flyer,"1000 Surf Ave, Coney Island"
558,"Atlanta, GA",Luna Arcade,4c2a954b2219c928755ca348,The Tickler,"1000 Surf Avenue, Coney Island"
559,"Atlanta, GA",Luna Arcade,4c59abc704f9be9a3ee3ef60,Wild River,1000 Surf Ave
560,"Atlanta, GA",Luna Arcade,612bcb88cc4e80273465eb8d,Atlantic Aviator,No Address
561,"Atlanta, GA",Luna Arcade,607b3a818c20a4708925d94c,Bumper Cars,No Address
562,"Atlanta, GA",Luna Arcade,4c59aaed5c57c9b6865b1b4a,Electro Spin,"1000 Surf Ave, Coney Island"
563,"Atlanta, GA",Luna Arcade,4c59ab7ed3aee21e9dcb6855,Thunder Bolt,1000 Surf Ave
564,"Atlanta, GA",Luna Arcade,5b8c4856419a9e002cca353d,Sea Side Swing,No Address
565,"Atlanta, GA",Luna Arcade,4bd842d2f645c9b63a77a7e0,Luna Park,1000 Surf Ave
566,"Atlanta, GA",Luna Arcade,556fcfa2498ef374535991cb,Luna 360,No Address
567,"Atlanta, GA",Luna Arcade,4c43c87bdcd61b8d4b8a7a56,Spook-a-Rama,No Address
568,"Atlanta, GA",Luna Arcade,4a7b02b9f964a520cbe91fe3,Deno's Wonder Wheel,1025 Boardwalk W
569,"Atlanta, GA",Luna Arcade,5b833155b040560039f41a08,Coney Clipper,No Address
570,"Atlanta, GA",Luna Arcade,51feb7c5498e3df58fa1d80a,Deno's Wonder Wheel Amusement Park,1025 Boardwalk W
571,"Atlanta, GA",Luna Arcade,4d5bea841da1cbff3a811a05,Mermaid Parade Ride,1000 Surf Ave
572,"Atlanta, GA",Luna Arcade,4e31c5cf1520b5aee2203558,Coneys Cones,1409 Mermaid Ave
573,"Atlanta, GA",Luna Arcade,4c44c0e9dd1f2d7f4b4c80f9,Gyro Corner,No Address
574,"Atlanta, GA",Luna Arcade,4bafaa5df964a52066153ce3,Nathan's Famous,1310 Surf Ave
575,"Atlanta, GA",Luna Arcade,4a4a9cbcf964a520ffab1fe3,Golden Taste,42 Bowery
576,"Atlanta, GA",Mermaid Parade Ride,4ba51013f964a520b4d738e3,Paul's Daughter,Boardwalk
577,"Atlanta, GA",Mermaid Parade Ride,4d5be8fd1da1cbff53761a05,Beach Shack,1000 Surf Ave
578,"Atlanta, GA",Mermaid Parade Ride,612bbe92844b27193bb9ca0c,Windstarz,No Address
579,"Atlanta, GA",Mermaid Parade Ride,4e35b3611838f85189a9ae15,Coney Island Blue Fairy,No Address
580,"Atlanta, GA",Mermaid Parade Ride,4d5be9dc1da1cbff5b7c1a05,Happy Swing,1000 Surf Ave
581,"Atlanta, GA",Mermaid Parade Ride,5b833155b040560039f41a08,Coney Clipper,No Address
582,"Atlanta, GA",Mermaid Parade Ride,4d5bead41da1cbff71831a05,Tea Party,1000 Surf Ave
583,"Atlanta, GA",Mermaid Parade Ride,4e407d7afa7697d3df7d7408,Flix On The Beach,Coney Island Beach
584,"Atlanta, GA",Mermaid Parade Ride,4c2ceafd8ef52d7f31ae33ba,Water Mania,1000 Surf Ave
585,"Atlanta, GA",Mermaid Parade Ride,4db70c07a86e8d2707b820dd,Tilt-a-whirl,No Address
586,"Atlanta, GA",Mermaid Parade Ride,4bd842d2f645c9b63a77a7e0,Luna Park,1000 Surf Ave
587,"Atlanta, GA",Mermaid Parade Ride,4a7b02b9f964a520cbe91fe3,Deno's Wonder Wheel,1025 Boardwalk W
588,"Atlanta, GA",Mermaid Parade Ride,5d61b060dacf3800086da08f,Half Moon Funnel Cakes,Coney Island
589,"Atlanta, GA",Mermaid Parade Ride,607b3a818c20a4708925d94c,Bumper Cars,No Address
590,"Atlanta, GA",Mermaid Parade Ride,49e4a769f964a52015631fe3,Coney Island Beach & Boardwalk,Riegelmann Boardwalk
591,"Atlanta, GA",Mermaid Parade Ride,4c44c0e9dd1f2d7f4b4c80f9,Gyro Corner,No Address
592,"Atlanta, GA",Mermaid Parade Ride,4bef0ae6c80dc928596927e3,Shoot The Freak,No Address
593,"Atlanta, GA",Mermaid Parade Ride,4a20bdddf964a520be7c1fe3,The Cyclone,834 Surf Ave
594,"Atlanta, GA",Mermaid Parade Ride,51d7757d498eee1e6b1bfa40,Coney Island Fireworks,West 17- Stillwell Avenue
595,"Atlanta, GA",Moto Arcade,4eb833b14fc6167a83b5593d,CNET Gotham,201 Mulberry St
596,"Atlanta, GA",Moto Arcade,5f3ebb7f354c107b17b70da9,O.N.S Clothing,201 Mulberry St
597,"Atlanta, GA",Moto Arcade,5e64067e3703e0000830e2a1,Veja,205 Mulberry St
598,"Atlanta, GA",Moto Arcade,4bf0703517880f4748522937,205 Mulberry St,205 Mulberry St
599,"Atlanta, GA",Moto Arcade,4caf71af5430b71355603616,Insound Design Store,201 Mulberry St
600,"Atlanta, GA",Moto Arcade,57f0263bcd10af69ef87e61c,giphy loop dreams,201 Mulberry St
601,"Atlanta, GA",Moto Arcade,4d46e0d114aa8cfabfb9813d,Digital Clarity NYC HQ,275 Mott St Apt 2F
602,"Atlanta, GA",Moto Arcade,4db303bd0437fa536a09b62c,Dig Daniel Arsham Snarkitechture,Kenmare
603,"Atlanta, GA",Moto Arcade,4e08ab327d8b2a018061c43c,Rocawear Style Suite #ThatsRocawear,201 Mulberry St
604,"Atlanta, GA",Moto Arcade,3fd66200f964a5203fe61ee3,Malia Mills,199 Mulberry St
605,"Atlanta, GA",Moto Arcade,50ca76dee4b06fef13b5a5c2,R29 Tinseltown Bazaar,No Address
606,"Atlanta, GA",Moto Arcade,4e1c771652b1c2b69f352f82,The Spot by Heineken,201 Mulberry St
607,"Atlanta, GA",Moto Arcade,526d5e6c11d2e12573ca318e,Motorola,201 Mulberry St
608,"Atlanta, GA",Moto Arcade,4bfda1fbb68d0f47b013e957,Open House Studios,No Address
609,"Atlanta, GA",Moto Arcade,4f35b2efe4b0fc67a759cfc8,LuLus Style Studio,No Address
610,"Atlanta, GA",Moto Arcade,4ab7a81ef964a520557a20e3,Vive La Crêpe,51 Spring St
611,"Atlanta, GA",Moto Arcade,56bbc58e498eed7b2c402556,Pasquale Jones,187 Mulberry St
612,"Atlanta, GA",Moto Arcade,5adf87fc9e3b65333d724b66,Van Leeuwen Ice Cream,45 Spring St
613,"Atlanta, GA",Moto Arcade,54144ba5498e6b1091d9eb05,PaintBox NoLita,22 Spring
614,"Atlanta, GA",Moto Arcade,4be078b398f2a5935a5dc25a,Holland Tunnel,Interstate 78
615,"Atlanta, GA",MotoArcade!,5f3ebb7f354c107b17b70da9,O.N.S Clothing,201 Mulberry St
616,"Atlanta, GA",MotoArcade!,4ee29b54e4b04d212f81b1c0,Lizzmonade,"201 Mulberry St, New York, NY 10012"
617,"Atlanta, GA",MotoArcade!,50ca76dee4b06fef13b5a5c2,R29 Tinseltown Bazaar,No Address
618,"Atlanta, GA",MotoArcade!,4caf71af5430b71355603616,Insound Design Store,201 Mulberry St
619,"Atlanta, GA",MotoArcade!,4bffac70ca1920a13a13ed81,Play Beautiful,201 Mulberry St
620,"Atlanta, GA",MotoArcade!,57f0263bcd10af69ef87e61c,giphy loop dreams,201 Mulberry St
621,"Atlanta, GA",MotoArcade!,4eb833b14fc6167a83b5593d,CNET Gotham,201 Mulberry St
622,"Atlanta, GA",MotoArcade!,5e64067e3703e0000830e2a1,Veja,205 Mulberry St
623,"Atlanta, GA",MotoArcade!,526d5e6c11d2e12573ca318e,Motorola,201 Mulberry St
624,"Atlanta, GA",MotoArcade!,4bf0703517880f4748522937,205 Mulberry St,205 Mulberry St
625,"Atlanta, GA",MotoArcade!,3fd66200f964a5203fe61ee3,Malia Mills,199 Mulberry St
626,"Atlanta, GA",MotoArcade!,57f05d8e498e8431c79bfe52,201 Mulberry Street,201 Mulberry St
627,"Atlanta, GA",MotoArcade!,4e1c771652b1c2b69f352f82,The Spot by Heineken,201 Mulberry St
628,"Atlanta, GA",MotoArcade!,4e08ab327d8b2a018061c43c,Rocawear Style Suite #ThatsRocawear,201 Mulberry St
629,"Atlanta, GA",MotoArcade!,4fecd6ece4b018f9cfc4927b,For Humankind,201 Mulberry St
630,"Atlanta, GA",MotoArcade!,4bfda1fbb68d0f47b013e957,Open House Studios,No Address
631,"Atlanta, GA",MotoArcade!,56bbc58e498eed7b2c402556,Pasquale Jones,187 Mulberry St
632,"Atlanta, GA",MotoArcade!,4ab7a81ef964a520557a20e3,Vive La Crêpe,51 Spring St
633,"Atlanta, GA",MotoArcade!,49ee25b6f964a5202b681fe3,Eileen's Special Cheesecake,17 Cleveland Pl
634,"Atlanta, GA",MotoArcade!,6036bbabf90ecb573631ff04,5ive Spice,227 Mulberry St
635,"Atlanta, GA",New York Arcade Rentals,4babf3aef964a5208ad83ae3,Hope For New York,1359 Broadway
636,"Atlanta, GA",New York Arcade Rentals,555382b5498ea01f89c08fe0,Nyserda,1359 Broadway
637,"Atlanta, GA",New York Arcade Rentals,50dc839be4b0e04beb53dc56,Meu Mar Cafe,No Address
638,"Atlanta, GA",New York Arcade Rentals,50e60133e4b026ac77cd5817,Mithaas,No Address
639,"Atlanta, GA",New York Arcade Rentals,5a7c59a8d807ee6bad5fab2c,Sisense,1359 Broadway
640,"Atlanta, GA",New York Arcade Rentals,50de0f33e4b0073e9fd0e02d,Metropolitan National Bank,No Address
641,"Atlanta, GA",New York Arcade Rentals,4be882394485d13a3d0f94ee,The UPS Store,121 W 36th St
642,"Atlanta, GA",New York Arcade Rentals,57dddade498eaf06318e5a86,Lan Sheng Szechuan Restaurant 草堂小餐,128 W 36th St
643,"Atlanta, GA",New York Arcade Rentals,5de9b7488a06ab0008578d52,Wolfgang’s Steakhouse,1359 Broadway
644,"Atlanta, GA",New York Arcade Rentals,4b1ecf0df964a520d11f24e3,Redeemer Presbyterian Offices,1359 Broadway
645,"Atlanta, GA",New York Arcade Rentals,51d192f2e4b0e66b7c30573f,"SLCE Architects, LLP",1359 Broadway
646,"Atlanta, GA",New York Arcade Rentals,4c56bba812f0d13afb6b05ad,1359 Broadway,1359 Broadway
647,"Atlanta, GA",New York Arcade Rentals,523b2f7311d23d66548a6723,Fresh & Co,1359 Broadway
648,"Atlanta, GA",New York Arcade Rentals,4b97e422f964a520171d35e3,NY Real Estate Institute,139 W 35th St.
649,"Atlanta, GA",New York Arcade Rentals,5ce483eafb8e59002c1409d3,Secret Eyelash,1369 Broadway
650,"Atlanta, GA",New York Arcade Rentals,4b4facbff964a5204b1027e3,Chopstick House,130 W 36th St
651,"Atlanta, GA",New York Arcade Rentals,5723922f498efa17d6ffb135,Shake Shack,1333 Broadway
652,"Atlanta, GA",New York Arcade Rentals,4c75a1d0c219224bfd20a328,Capitol Bait & Tackle,132 W 36th St
653,"Atlanta, GA",New York Arcade Rentals,51a9070f698f1d8a4bcfc8aa,Citi Bike Station,Broadway
654,"Atlanta, GA",New York Arcade Rentals,41102700f964a520d60b1fe3,Macy's,151 W 34th St
655,"Atlanta, GA",Sahil's Arcade Of Good Times,51dacc1c498e145832582033,St. John's Garden,210 W 31st St
656,"Atlanta, GA",Sahil's Arcade Of Good Times,51fd143e498e8751ffd865ad,Vanderbilt Statue,No Address
657,"Atlanta, GA",Sahil's Arcade Of Good Times,4f747879e4b0b3e2370f78c1,Samuel Rea Statue,No Address
658,"Atlanta, GA",Sahil's Arcade Of Good Times,4f6b8f1fe4b0ef1d48d9f356,Fundspire,"29, Newark, NJ 07103"
659,"Atlanta, GA",Sahil's Arcade Of Good Times,52de9b97498e62eda5ffe81c,North Chelsea Park,No Address
660,"Atlanta, GA",Sahil's Arcade Of Good Times,507ff4cde4b0889aa65e8ddb,comScore,7 Penn Plz
661,"Atlanta, GA",Sahil's Arcade Of Good Times,4e528a3d62e1f6d84aa99d95,"Sonnenschein, Sherman & Deutsch, LLP",7 Penn Plaza
662,"Atlanta, GA",Sahil's Arcade Of Good Times,4da73cb3f7b15dc952f603dc,Century Management,7 Penn Plz
663,"Atlanta, GA",Sahil's Arcade Of Good Times,4bffd57792a6c928a42443e2,Track 01,Penn Station
664,"Atlanta, GA",Sahil's Arcade Of Good Times,4a85b1b3f964a520eefe1fe3,Starbucks,370 7th Ave
665,"Atlanta, GA",Sahil's Arcade Of Good Times,4b0ada59f964a520e62823e3,Capital One Bank,370 7th Ave
666,"Atlanta, GA",Sahil's Arcade Of Good Times,527ace28498ecdcebc44d896,Internap,370 7th Ave Fl 17
667,"Atlanta, GA",Sahil's Arcade Of Good Times,4bd5d354637ba5935f18f770,Seven Penn Plaza,7 Penn Plz
668,"Atlanta, GA",Sahil's Arcade Of Good Times,5dcc85223f657e000848a2cc,Tracks Raw Bar & Grill,220 W 31st St
669,"Atlanta, GA",Sahil's Arcade Of Good Times,4e90d9d96da174e28e72affc,New York Rangers Locker Room,4 Penn Plz
670,"Atlanta, GA",Sahil's Arcade Of Good Times,42911d00f964a520f5231fe3,New York Penn Station,1 Penn Plz
671,"Atlanta, GA",Sahil's Arcade Of Good Times,4ae6363ef964a520aba521e3,Madison Square Garden,4 Penn Plz
672,"Atlanta, GA",Sahil's Arcade Of Good Times,578e6500cd10fae9c60a2a8a,Moynihan Train Hall,340 W 33rd St
673,"Atlanta, GA",Sahil's Arcade Of Good Times,4c0fa2d698102d7fe482e506,Passport Magazine,247 W 35th St Fl 12
674,"Atlanta, GA",Sahil's Arcade Of Good Times,60bc32b1cc9b0b61eba15130,Plan B,34 W 32nd St Fl 2
675,"Atlanta, GA",Showplace Arcade,4dff4d2fe4cdf7246078091e,Pratt Industries,4435 Victory Blvd
676,"Atlanta, GA",Showplace Arcade,4bd8d7692e6f0f47c2e10808,Visy Paper,4435 Victory Blvd
677,"Atlanta, GA",Showplace Arcade,4f2ada60e4b09f4f37cb797a,family tile,No Address
678,"Atlanta, GA",Showplace Arcade,4c3330c5452620a1cb24230f,Arthur Kill Generating Station,4401 Victory Blvd
679,"Atlanta, GA",Showplace Arcade,4c49fd4cbad7a593fc77c3a9,CITGO,172 W Service Rd
680,"Atlanta, GA",Showplace Arcade,4c5efb6b9b28d13a73bf5d70,Dunkin',"180 West Service Rd, Citgo Gas Station"
681,"Atlanta, GA",Showplace Arcade,5f3d520b2d715a0bdba65de0,Crunch Fitness - Staten Island,300 West Service Road
682,"Atlanta, GA",Showplace Arcade,4b47047cf964a520942a26e3,New York Sports Club,300 W Service Rd
683,"Atlanta, GA",Showplace Arcade,4f848c6a7b0c58977ce216b8,Staten Island Department of Sanitation Facility,Exit 7 Service Road off of West Shore Expressway
684,"Atlanta, GA",Showplace Arcade,4e61b9c8b0fb188e8d65d2e3,KMI Carteret Dock 1B,No Address
685,"Atlanta, GA",Showplace Arcade,4c86d2a2110176b09e3db340,LA Fitness,145 E Service Rd
686,"Atlanta, GA",Showplace Arcade,4ccaea0ac4d06dcb45266603,Jimmy Hoffa Final Resting Place,West Shore Exwy w Srv Road
687,"Atlanta, GA",Showplace Arcade,58cec21a6c682b714f1e8f6e,Hook & Rail Meats,4174 Victory Blvd
688,"Atlanta, GA",Showplace Arcade,4d2a093e467d6ea84fb8d495,Nrgize,145 E Service Rd
689,"Atlanta, GA",Showplace Arcade,5cd28f037dc9e1002c64e0f9,Fairfield Inn & Suites by Marriott New York Staten Island,290 Wild Avenue
690,"Atlanta, GA",Showplace Arcade,59fe09012079557b03858a2d,Staten Island New York Hotel,290 Wild Ave
691,"Atlanta, GA",Showplace Arcade,4cafdb3175ebb60c8b00c0ad,The Cellar,No Address
692,"Atlanta, GA",Showplace Arcade,4f43b29be4b0ee9b22920dcc,DSNY Transfer Station,Fresh Kills
693,"Atlanta, GA",Showplace Arcade,4c3c58bc7d00d13a1cb93850,Kinder Morgan Bulk Storage Terminal,Peter J Sica Industrial Hwy
694,"Atlanta, GA",Showplace Arcade,4c4440dc74ffc928bb3c75cc,Kinder Morgan,78 Lafayette St
695,"Atlanta, GA",Washington Heights Arcade and Bingo,4e62a39cd4c06542ab0c849b,J & J New York,585 W 181st St
696,"Atlanta, GA",Washington Heights Arcade and Bingo,4b4255c0f964a520d1d125e3,Washington Heights Family Health Center,575 W 181st St
697,"Atlanta, GA",Washington Heights Arcade and Bingo,4e27086a483b329ccb40b65d,Delta Computer,No Address
698,"Atlanta, GA",Washington Heights Arcade and Bingo,4e9db7a8b6348df6f73e051c,Doctor's Office,No Address
699,"Atlanta, GA",Washington Heights Arcade and Bingo,4d1ea6310901721e024e84a5,MTA Bus - BX3 - Broadway,Broadway
700,"Atlanta, GA",Washington Heights Arcade and Bingo,4e2705f0b61ce3fb0554516c,181 St. NYPH Clinic,No Address
701,"Atlanta, GA",Washington Heights Arcade and Bingo,4fb6848be4b07a70ece42bd5,Papi's Pizzeria,1422 Saint Nicholas Ave
702,"Atlanta, GA",Washington Heights Arcade and Bingo,4e5313a918a8c0ad8f6b0285,MABSTOA BX13,181 Street & St. Nicholas Ave
703,"Atlanta, GA",Washington Heights Arcade and Bingo,4b3d0918f964a5207b8c25e3,MTA Subway - 181st St (1),W 181st St.
704,"Atlanta, GA",Washington Heights Arcade and Bingo,4e9204d99adf18f8825bba7e,Zodiac,No Address
705,"Atlanta, GA",Washington Heights Arcade and Bingo,4bcdf9b0fb84c9b63cf4223e,Washington Heights Corner Project,566 W 181st St
706,"Atlanta, GA",Washington Heights Arcade and Bingo,50622a2fe4b0a433c33f183f,181st Street & St. Nicholas Avenue,181st Street
707,"Atlanta, GA",Washington Heights Arcade and Bingo,4ee2c41177c8e89316832d54,181 Street Shopping Center,No Address
708,"Atlanta, GA",Washington Heights Arcade and Bingo,4c08e1907e3fc928a3f1f082,Dunkin',1416 Saint Nicholas Ave
709,"Atlanta, GA",Washington Heights Arcade and Bingo,567ef37d498eb25ea637c311,Taco GoGo,564 W 181st St
710,"Atlanta, GA",Washington Heights Arcade and Bingo,4f32ed5be4b04cda14e48b08,NYC Business Solutions,560 W 181st St
