,Venue_Distance,Category_ID,Category_Name,Venue_Rating
336,29,4bf58dd8d48988d182941735,Theme Park,Not Rated
337,39,4bf58dd8d48988d182941735,Theme Park,Not Rated
338,45,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
339,66,4bf58dd8d48988d182941735,Theme Park,Not Rated
340,87,4bf58dd8d48988d182941735,Theme Park,Not Rated
341,143,4bf58dd8d48988d1e2941735,Beach,Not Rated
342,163,4bf58dd8d48988d182941735,Theme Park,Not Rated
343,163,4bf58dd8d48988d182941735,Theme Park,Not Rated
344,1,4bf58dd8d48988d121941735,Lounge,Not Rated
345,1,4bf58dd8d48988d12f941735,Library,Not Rated
346,3,4bf58dd8d48988d1e0931735,Coffee Shop,Not Rated
347,6,4bf58dd8d48988d124941735,Office,Not Rated
348,13,4bf58dd8d48988d174941735,Coworking Space,Not Rated
349,20,4bf58dd8d48988d1fc941735,Laundry Service,Not Rated
350,22,4bf58dd8d48988d127951735,Arts & Crafts Store,Not Rated
351,23,4bf58dd8d48988d155941735,Gastropub,Not Rated
352,23,4bf58dd8d48988d175941735,Gym / Fitness Center,Not Rated
353,24,4bf58dd8d48988d165941735,Scenic Lookout,Not Rated
354,30,4bf58dd8d48988d1ff941735,Miscellaneous Shop,Not Rated
355,32,4bf58dd8d48988d165941735,Scenic Lookout,Not Rated
356,34,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),Not Rated
357,49,4bf58dd8d48988d1e0931735,Coffee Shop,Not Rated
358,57,4bf58dd8d48988d174941735,Coworking Space,Not Rated
359,61,4bf58dd8d48988d174941735,Coworking Space,Not Rated
360,61,4bf58dd8d48988d1a5941735,College Lab,Not Rated
361,74,4bf58dd8d48988d175941735,Gym / Fitness Center,Not Rated
362,77,4bf58dd8d48988d1fd931735,Metro Station,Not Rated
363,5,4bf58dd8d48988d12b951735,Bus Line,Not Rated
364,27,4bf58dd8d48988d14e941735,American Restaurant,Not Rated
365,40,4bf58dd8d48988d130941735,Building,Not Rated
366,43,4bf58dd8d48988d171941735,Event Space,Not Rated
367,66,4bf58dd8d48988d146941735,Deli / Bodega,Not Rated
368,67,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
369,79,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
370,99,52f2ab2ebcbc57f1066b8b4f,Bus Stop,Not Rated
371,103,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
372,106,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
373,144,4bf58dd8d48988d101941735,Martial Arts School,Not Rated
374,201,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
375,227,4d1cf8421a97d635ce361c31,Tanning Salon,Not Rated
376,273,4bf58dd8d48988d1fc941735,Laundry Service,Not Rated
377,281,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
378,325,4bf58dd8d48988d113951735,Gas Station,Not Rated
379,346,52f2ab2ebcbc57f1066b8b4f,Bus Stop,Not Rated
380,427,4bf58dd8d48988d110941735,Italian Restaurant,Not Rated
381,594,4bf58dd8d48988d113951735,Gas Station,Not Rated
382,7,4bf58dd8d48988d174941735,Coworking Space,Not Rated
383,14,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,Not Rated
384,20,4bf58dd8d48988d1c9941735,Ice Cream Shop,Not Rated
385,33,4bf58dd8d48988d1e2931735,Art Gallery,Not Rated
386,42,4bf58dd8d48988d1e1931735,Arcade,Not Rated
387,44,4bf58dd8d48988d116941735,Bar,Not Rated
388,47,4bf58dd8d48988d181941735,Museum,Not Rated
389,52,4bf58dd8d48988d116941735,Bar,Not Rated
390,77,4bf58dd8d48988d128951735,Gift Shop,Not Rated
391,82,4bf58dd8d48988d11e941735,Cocktail Bar,Not Rated
392,98,4bf58dd8d48988d128951735,Gift Shop,Not Rated
393,98,4bf58dd8d48988d176941735,Gym,Not Rated
394,129,4bf58dd8d48988d1e1931735,Arcade,Not Rated
395,132,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
396,163,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
397,165,4bf58dd8d48988d182941735,Theme Park,Not Rated
398,200,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
399,205,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
400,241,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
401,62,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
402,83,4bf58dd8d48988d132941735,Church,Not Rated
403,118,4bf58dd8d48988d13b941735,School,Not Rated
404,122,4bf58dd8d48988d132941735,Church,Not Rated
405,138,4bf58dd8d48988d145941735,Chinese Restaurant,Not Rated
406,153,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
407,154,4bf58dd8d48988d12b951735,Bus Line,Not Rated
408,175,4bf58dd8d48988d186941735,Liquor Store,Not Rated
409,176,4bf58dd8d48988d116941735,Bar,Not Rated
410,196,4eb1bd1c3b7b55596b4a748f,Filipino Restaurant,Not Rated
411,198,4bf58dd8d48988d163941735,Park,Not Rated
412,207,4bf58dd8d48988d112951735,Hardware Store,Not Rated
413,217,4bf58dd8d48988d16a941735,Bakery,Not Rated
414,222,4bf58dd8d48988d186941735,Liquor Store,Not Rated
415,255,4bf58dd8d48988d186941735,Liquor Store,Not Rated
416,263,4bf58dd8d48988d118951735,Grocery Store,Not Rated
417,265,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
418,295,4bf58dd8d48988d1df941735,Bridge,Not Rated
419,1302,4bf58dd8d48988d1f7941735,Flea Market,Not Rated
420,6,4bf58dd8d48988d12b951735,Bus Line,Not Rated
421,8,4f2a23984b9023bd5841ed2c,Moving Target,Not Rated
422,10,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
423,17,4bf58dd8d48988d114951735,Bookstore,Not Rated
424,24,4bf58dd8d48988d162941735,Other Great Outdoors,Not Rated
425,28,4bf58dd8d48988d1c1941735,Mexican Restaurant,Not Rated
426,34,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
427,37,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
428,37,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
429,46,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
430,47,4bf58dd8d48988d116941735,Bar,Not Rated
431,51,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
432,58,4bf58dd8d48988d1fa931735,Hotel,Not Rated
433,62,4bf58dd8d48988d176941735,Gym,Not Rated
434,67,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
435,100,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
436,146,4d4b7105d754a06379d81259,Travel & Transport,Not Rated
437,166,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
438,609,4bf58dd8d48988d164941735,Plaza,Not Rated
439,15,4bf58dd8d48988d144941735,Caribbean Restaurant,Not Rated
440,16,4bf58dd8d48988d1fc941735,Laundry Service,Not Rated
441,20,4bf58dd8d48988d10c951735,Cosmetics Shop,Not Rated
442,68,4bf58dd8d48988d118951735,Grocery Store,Not Rated
443,105,4bf58dd8d48988d118951735,Grocery Store,Not Rated
444,110,4bf58dd8d48988d145941735,Chinese Restaurant,Not Rated
445,121,4f04aa0c2fb6e1c99f3db0b8,Nail Salon,Not Rated
446,123,4bf58dd8d48988d146941735,Deli / Bodega,Not Rated
447,167,4bf58dd8d48988d113951735,Gas Station,Not Rated
448,169,4bf58dd8d48988d10f951735,Pharmacy,Not Rated
449,178,4bf58dd8d48988d148941735,Donut Shop,Not Rated
450,182,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
451,185,4bf58dd8d48988d14c941735,Wings Joint,Not Rated
452,196,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
453,286,4bf58dd8d48988d162941735,Other Great Outdoors,Not Rated
454,334,4bf58dd8d48988d1fe931735,Bus Station,Not Rated
455,340,4bf58dd8d48988d1ab941735,Student Center,Not Rated
456,359,4bf58dd8d48988d13d941735,High School,Not Rated
457,620,4bf58dd8d48988d146941735,Deli / Bodega,Not Rated
458,4937,4bf58dd8d48988d121941735,Lounge,Not Rated
459,7,4bf58dd8d48988d196941735,Hospital,Not Rated
460,20,4bf58dd8d48988d124941735,Office,Not Rated
461,21,4bf58dd8d48988d1a7941735,College Library,Not Rated
462,23,4bf58dd8d48988d125941735,Tech Startup,Not Rated
463,32,4bf58dd8d48988d124941735,Office,Not Rated
464,34,4bf58dd8d48988d197941735,College Administrative Building,Not Rated
465,35,4bf58dd8d48988d1cb941735,Food Truck,Not Rated
466,36,4bf58dd8d48988d125941735,Tech Startup,Not Rated
467,42,4bf58dd8d48988d174941735,Coworking Space,Not Rated
468,44,4bf58dd8d48988d125941735,Tech Startup,Not Rated
469,47,4bf58dd8d48988d10f941735,Indian Restaurant,Not Rated
470,49,52e81612bcbc57f1066b7a39,Mental Health Office,Not Rated
471,56,4bf58dd8d48988d112951735,Hardware Store,Not Rated
472,58,4bf58dd8d48988d177941735,Doctor's Office,Not Rated
473,62,4bf58dd8d48988d124941735,Office,Not Rated
474,63,4bf58dd8d48988d122951735,Electronics Store,Not Rated
475,68,4bf58dd8d48988d1f8941735,Furniture / Home Store,Not Rated
476,114,4bf58dd8d48988d127951735,Arts & Crafts Store,Not Rated
477,193,4bf58dd8d48988d1fd931735,Metro Station,Not Rated
478,4285,4bf58dd8d48988d130941735,Building,Not Rated
479,4,4bf58dd8d48988d124941735,Office,Not Rated
480,13,4bf58dd8d48988d1f6941735,Department Store,Not Rated
481,15,4bf58dd8d48988d124941735,Office,Not Rated
482,29,4bf58dd8d48988d130941735,Building,Not Rated
483,30,4bf58dd8d48988d1e2931735,Art Gallery,Not Rated
484,64,4bf58dd8d48988d1e0931735,Coffee Shop,Not Rated
485,66,4bf58dd8d48988d13d941735,High School,Not Rated
486,74,4bf58dd8d48988d117951735,Candy Store,Not Rated
487,75,4bf58dd8d48988d175941735,Gym / Fitness Center,Not Rated
488,76,4bf58dd8d48988d1fa931735,Hotel,Not Rated
489,76,4bf58dd8d48988d130941735,Building,Not Rated
490,77,4bf58dd8d48988d1e0931735,Coffee Shop,Not Rated
491,79,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
492,130,4bf58dd8d48988d1e0931735,Coffee Shop,Not Rated
493,132,52dea92d3cf9994f4e043dbb,Discount Store,Not Rated
494,154,4bf58dd8d48988d1e2931735,Art Gallery,Not Rated
495,170,4bf58dd8d48988d1fd931735,Metro Station,Not Rated
496,599,4bf58dd8d48988d163941735,Park,Not Rated
497,1325,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),Not Rated
498,6,4eb1d4d54b900d56c88a45fc,Mountain,Not Rated
499,6,4bf58dd8d48988d1e0941735,Harbor / Marina,Not Rated
500,7,4eb1d4d54b900d56c88a45fc,Mountain,Not Rated
501,8,4bf58dd8d48988d162941735,Other Great Outdoors,Not Rated
502,8,4bf58dd8d48988d1e3941735,Surf Spot,Not Rated
503,9,4eb1d4d54b900d56c88a45fc,Mountain,Not Rated
504,9,4eb1d4d54b900d56c88a45fc,Mountain,Not Rated
505,11,4bf58dd8d48988d15b941735,Farm,Not Rated
506,20,4bf58dd8d48988d124941735,Office,Not Rated
507,33,4eb1d4d54b900d56c88a45fc,Mountain,Not Rated
508,49,4bf58dd8d48988d132941735,Church,Not Rated
509,90,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),Not Rated
510,115,4bf58dd8d48988d116941735,Bar,Not Rated
511,120,4f04aa0c2fb6e1c99f3db0b8,Nail Salon,Not Rated
512,121,4bf58dd8d48988d116941735,Bar,Not Rated
513,143,4bf58dd8d48988d143941735,Breakfast Spot,Not Rated
514,147,4bf58dd8d48988d151941735,Taco Place,Not Rated
515,152,4bf58dd8d48988d146941735,Deli / Bodega,Not Rated
516,169,4bf58dd8d48988d112941735,Juice Bar,Not Rated
517,51,4bf58dd8d48988d1fa931735,Hotel,Not Rated
518,72,4bf58dd8d48988d124941735,Office,Not Rated
519,74,4bf58dd8d48988d102941735,Yoga Studio,Not Rated
520,80,4bf58dd8d48988d1f4941735,Design Studio,Not Rated
521,83,4bf58dd8d48988d123941735,Wine Bar,Not Rated
522,95,4bf58dd8d48988d186941735,Liquor Store,Not Rated
523,97,4bf58dd8d48988d10b951735,Video Game Store,Not Rated
524,98,4bf58dd8d48988d1f4941735,Design Studio,Not Rated
525,106,4bf58dd8d48988d113951735,Gas Station,Not Rated
526,131,4bf58dd8d48988d1e0931735,Coffee Shop,Not Rated
527,131,4bf58dd8d48988d1c7941735,Snack Place,Not Rated
528,133,4bf58dd8d48988d1c1941735,Mexican Restaurant,Not Rated
529,141,4bf58dd8d48988d116941735,Bar,Not Rated
530,152,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
531,157,4bf58dd8d48988d1c4941735,Restaurant,Not Rated
532,172,4bf58dd8d48988d1c5941735,Sandwich Place,Not Rated
533,196,4bf58dd8d48988d13d941735,High School,Not Rated
534,197,4bf58dd8d48988d122951735,Electronics Store,Not Rated
535,291,4bf58dd8d48988d1f4941735,Design Studio,Not Rated
536,387,4bf58dd8d48988d1fd941735,Shopping Mall,Not Rated
537,4,4bf58dd8d48988d10c951735,Cosmetics Shop,Not Rated
538,10,5032781d91d4c4b30a586d5b,Tailor Shop,Not Rated
539,11,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop,Not Rated
540,12,4bf58dd8d48988d124941735,Office,Not Rated
541,12,4bf58dd8d48988d13d941735,High School,Not Rated
542,14,4bf58dd8d48988d1fc941735,Laundry Service,Not Rated
543,14,4bf58dd8d48988d124941735,Office,Not Rated
544,18,4bf58dd8d48988d102941735,Yoga Studio,Not Rated
545,18,4bf58dd8d48988d16a941735,Bakery,Not Rated
546,21,4bf58dd8d48988d14e941735,American Restaurant,Not Rated
547,26,4bf58dd8d48988d10f951735,Pharmacy,Not Rated
548,27,4bf58dd8d48988d106951735,Men's Store,Not Rated
549,30,4bf58dd8d48988d130941735,Building,Not Rated
550,31,4bf58dd8d48988d148941735,Donut Shop,Not Rated
551,31,5032781d91d4c4b30a586d5b,Tailor Shop,Not Rated
552,40,4bf58dd8d48988d1bd941735,Salad Place,Not Rated
553,41,4bf58dd8d48988d124941735,Office,Not Rated
554,55,4bf58dd8d48988d1f6941735,Department Store,Not Rated
555,55,4bf58dd8d48988d1f8941735,Furniture / Home Store,Not Rated
556,91,4bf58dd8d48988d103951735,Clothing Store,Not Rated
557,7,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
558,9,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
559,30,4bf58dd8d48988d182941735,Theme Park,Not Rated
560,33,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
561,36,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
562,36,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
563,37,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
564,41,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
565,48,4bf58dd8d48988d182941735,Theme Park,Not Rated
566,50,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
567,75,4bf58dd8d48988d182941735,Theme Park,Not Rated
568,75,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
569,88,4bf58dd8d48988d182941735,Theme Park,Not Rated
570,102,4bf58dd8d48988d182941735,Theme Park,Not Rated
571,121,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
572,137,4bf58dd8d48988d1c9941735,Ice Cream Shop,Not Rated
573,153,4bf58dd8d48988d14e941735,American Restaurant,Not Rated
574,250,4bf58dd8d48988d16f941735,Hot Dog Joint,Not Rated
575,15768,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
576,15,4bf58dd8d48988d16f941735,Hot Dog Joint,Not Rated
577,15,4bf58dd8d48988d182941735,Theme Park,Not Rated
578,22,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
579,33,4deefb944765f83613cdba6e,Historic Site,Not Rated
580,34,4bf58dd8d48988d182941735,Theme Park,Not Rated
581,40,4bf58dd8d48988d182941735,Theme Park,Not Rated
582,41,4bf58dd8d48988d182941735,Theme Park,Not Rated
583,44,4bf58dd8d48988d1e2941735,Beach,Not Rated
584,60,4bf58dd8d48988d182941735,Theme Park,Not Rated
585,66,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
586,78,4bf58dd8d48988d182941735,Theme Park,Not Rated
587,81,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
588,85,56aa371be4b08b9a8d57350b,Food Stand,Not Rated
589,110,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
590,114,4bf58dd8d48988d1e2941735,Beach,Not Rated
591,116,4bf58dd8d48988d14e941735,American Restaurant,Not Rated
592,187,4bf58dd8d48988d1e1931735,Arcade,Not Rated
593,189,5109983191d435c0d71c2bb1,Theme Park Ride / Attraction,Not Rated
594,203,4bf58dd8d48988d165941735,Scenic Lookout,Not Rated
595,1,4bf58dd8d48988d171941735,Event Space,Not Rated
596,5,4bf58dd8d48988d106951735,Men's Store,Not Rated
597,7,4bf58dd8d48988d107951735,Shoe Store,Not Rated
598,7,4bf58dd8d48988d1f6931735,General Travel,Not Rated
599,7,4bf58dd8d48988d10d951735,Record Shop,Not Rated
600,8,4bf58dd8d48988d1e2931735,Art Gallery,Not Rated
601,10,4bf58dd8d48988d124941735,Office,Not Rated
602,10,4bf58dd8d48988d124941735,Office,Not Rated
603,13,4d4b7105d754a06378d81259,Shop & Service,Not Rated
604,15,4bf58dd8d48988d104951735,Boutique,Not Rated
