Hood,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name
Midtown South,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,907,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Midtown South,4e11e25e81dcc5457256919a,Graha Arcade,705,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Midtown South,52a1279c498eaa00e4dafd28,Garment Wear Arcade,709,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Midtown South,5b4e49dcea1e44002ce8dede,DIY Arcade,754,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Midtown South,4de507e4ae60e7f3ac2c06ae,Arcade Creative Group (A Sony Music Company),1916,550 Madison Ave,40.76137985690867,-73.97361633212932,4bf58dd8d48988d124941735,Office
Midtown South,51534258e4b0cc67a8fdcf2d,Plaza Arcade,1225,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Midtown South,4bdb71243904a593177b4a9e,5th Avenue,1675,5th Ave,40.76010908156207,-73.97604949772358,4bf58dd8d48988d1f9931735,Road
Midtown South,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,1030,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Midtown South,530909a5498ee579339efdab,Dan Cataldo - Mortgage Loan Officer,1539,1633 Broadway,40.7619247,-73.9842908,503287a291d4c4b30a586d65,Financial or Legal Service
Elm Park,4d1a2452302da1cda77bcf93,Educole bowling and arcade,971,111 simonson pl,40.63077438628474,-74.13034725783997,4bf58dd8d48988d1ca941735,Pizza Place
Remsen Village,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,1978,68 Belmont Ave,40.668578000000004,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
New Lots,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2024,68 Belmont Ave,40.668578000000004,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
Jamaica Hills,4e4abe7c18387418d6f29eac,Arca De Jehova,1977,185 St. Jamaica Ave,40.710570796760535,-73.77305797975376,4bf58dd8d48988d132941735,Church
Claremont Village,4eee04029911d70cb86f1d4c,Arca De Salvacion,2393,1984 Jerome Ave,40.85223388671875,-73.90837860107422,4bf58dd8d48988d132941735,Church
Mount Eden,5ac83d3b0f013c3cc9135100,Arcade Pizza,1675,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
Mount Eden,4d70445dcbc58cfad8686f72,Washington Heights Arcade and Bingo,1527,1422 Saint Nicholas Ave,40.849365234375,-73.93315124511719,4bf58dd8d48988d1f1931735,General Entertainment
Mount Eden,4eee04029911d70cb86f1d4c,Arca De Salvacion,1161,1984 Jerome Ave,40.85223388671875,-73.90837860107422,4bf58dd8d48988d132941735,Church
Mount Hope,5ac83d3b0f013c3cc9135100,Arcade Pizza,1925,1611 Saint Nicholas Ave,40.855221,-73.929559,4bf58dd8d48988d1ca941735,Pizza Place
Mount Hope,4d70445dcbc58cfad8686f72,Washington Heights Arcade and Bingo,2093,1422 Saint Nicholas Ave,40.849365234375,-73.93315124511719,4bf58dd8d48988d1f1931735,General Entertainment
Mount Hope,4eee04029911d70cb86f1d4c,Arca De Salvacion,377,1984 Jerome Ave,40.85223388671875,-73.90837860107422,4bf58dd8d48988d132941735,Church
Sutton Place,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,1408,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Sutton Place,4de507e4ae60e7f3ac2c06ae,Arcade Creative Group (A Sony Music Company),857,550 Madison Ave,40.76137985690867,-73.97361633212932,4bf58dd8d48988d124941735,Office
Sutton Place,4b996827f964a520377935e3,Central Park - The Arcade,1635,Central Park,40.77385953238675,-73.97095245470807,4bf58dd8d48988d164941735,Plaza
Sutton Place,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,1671,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Sutton Place,51534258e4b0cc67a8fdcf2d,Plaza Arcade,1433,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Sutton Place,42869100f964a52018231fe3,5th ave. arcade inc.,2164,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Sutton Place,4bdb71243904a593177b4a9e,5th Avenue,1053,5th Ave,40.76010908156207,-73.97604949772358,4bf58dd8d48988d1f9931735,Road
Sutton Place,5c9598aca795bd002cc9b843,New York Arcade Rentals,2260,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Sutton Place,530909a5498ee579339efdab,Dan Cataldo - Mortgage Loan Officer,1757,1633 Broadway,40.7619247,-73.9842908,503287a291d4c4b30a586d65,Financial or Legal Service
Hunters Point,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,2701,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Hunters Point,42869100f964a52018231fe3,5th ave. arcade inc.,2382,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Turtle Bay,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,1203,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Turtle Bay,584c6864e612f21c7cba3261,Arcade,1816,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Turtle Bay,4a326ac3f964a520499a1fe3,Kaufman Arcade,1804,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Turtle Bay,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,1928,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Turtle Bay,4de507e4ae60e7f3ac2c06ae,Arcade Creative Group (A Sony Music Company),1152,550 Madison Ave,40.76137985690867,-73.97361633212932,4bf58dd8d48988d124941735,Office
Turtle Bay,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,1253,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Turtle Bay,42869100f964a52018231fe3,5th ave. arcade inc.,1333,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Turtle Bay,5553d902498eee430b990c01,Arcade Edit NY,1960,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Turtle Bay,51534258e4b0cc67a8fdcf2d,Plaza Arcade,1203,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Turtle Bay,4dff6831091ab6fff999ee39,Arcade Classics,1845,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Turtle Bay,54109be5498e36dd35fd2e90,arcade edit,2061,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Turtle Bay,42869100f964a52019231fe3,Arcade America,2250,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Turtle Bay,4c24e4ffa852c92802e1e36c,Bricken arcade,1914,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Turtle Bay,5c9598aca795bd002cc9b843,New York Arcade Rentals,1707,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Turtle Bay,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,2112,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Turtle Bay,52a1279c498eaa00e4dafd28,Garment Wear Arcade,2136,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Turtle Bay,5b4e49dcea1e44002ce8dede,DIY Arcade,2156,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Turtle Bay,4bdb71243904a593177b4a9e,5th Avenue,1140,5th Ave,40.76010908156207,-73.97604949772358,4bf58dd8d48988d1f9931735,Road
Turtle Bay,4e11e25e81dcc5457256919a,Graha Arcade,2229,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Turtle Bay,530909a5498ee579339efdab,Dan Cataldo - Mortgage Loan Officer,1779,1633 Broadway,40.7619247,-73.9842908,503287a291d4c4b30a586d65,Financial or Legal Service
Turtle Bay,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,2205,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Tudor City,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,1402,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Tudor City,584c6864e612f21c7cba3261,Arcade,1572,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Tudor City,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,1565,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Tudor City,4a326ac3f964a520499a1fe3,Kaufman Arcade,1579,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Tudor City,42869100f964a52018231fe3,5th ave. arcade inc.,893,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Tudor City,5553d902498eee430b990c01,Arcade Edit NY,1472,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Tudor City,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,1277,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Tudor City,4de507e4ae60e7f3ac2c06ae,Arcade Creative Group (A Sony Music Company),1622,550 Madison Ave,40.76137985690867,-73.97361633212932,4bf58dd8d48988d124941735,Office
Tudor City,4dff6831091ab6fff999ee39,Arcade Classics,1378,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Tudor City,54109be5498e36dd35fd2e90,arcade edit,1693,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Tudor City,42869100f964a52019231fe3,Arcade America,1765,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Tudor City,51534258e4b0cc67a8fdcf2d,Plaza Arcade,1386,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Tudor City,5c9598aca795bd002cc9b843,New York Arcade Rentals,1515,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Tudor City,4c24e4ffa852c92802e1e36c,Bricken arcade,1774,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Tudor City,5b4e49dcea1e44002ce8dede,DIY Arcade,1635,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Tudor City,4e11e25e81dcc5457256919a,Graha Arcade,1731,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Tudor City,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,1812,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Tudor City,52a1279c498eaa00e4dafd28,Garment Wear Arcade,1992,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Tudor City,4bdb71243904a593177b4a9e,5th Avenue,1523,5th Ave,40.76010908156207,-73.97604949772358,4bf58dd8d48988d1f9931735,Road
Tudor City,530909a5498ee579339efdab,Dan Cataldo - Mortgage Loan Officer,2001,1633 Broadway,40.7619247,-73.9842908,503287a291d4c4b30a586d65,Financial or Legal Service
Tudor City,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,2160,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Stuyvesant Town,5553d902498eee430b990c01,Arcade Edit NY,1841,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Stuyvesant Town,4dff6831091ab6fff999ee39,Arcade Classics,1883,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Stuyvesant Town,42869100f964a52019231fe3,Arcade America,1968,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Stuyvesant Town,42869100f964a52018231fe3,5th ave. arcade inc.,1855,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Stuyvesant Town,5b4e49dcea1e44002ce8dede,DIY Arcade,1760,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Stuyvesant Town,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,2747,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Stuyvesant Town,4e11e25e81dcc5457256919a,Graha Arcade,1901,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Flatiron,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,874,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Flatiron,584c6864e612f21c7cba3261,Arcade,1239,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Flatiron,4a326ac3f964a520499a1fe3,Kaufman Arcade,1292,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Flatiron,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,2209,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Flatiron,42869100f964a52019231fe3,Arcade America,349,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Flatiron,5553d902498eee430b990c01,Arcade Edit NY,500,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Flatiron,5b4e49dcea1e44002ce8dede,DIY Arcade,266,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Flatiron,4e11e25e81dcc5457256919a,Graha Arcade,301,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Flatiron,4dff6831091ab6fff999ee39,Arcade Classics,632,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Flatiron,54109be5498e36dd35fd2e90,arcade edit,835,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Flatiron,42869100f964a52018231fe3,5th ave. arcade inc.,1090,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Flatiron,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,1074,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Flatiron,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,1855,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Flatiron,4c24e4ffa852c92802e1e36c,Bricken arcade,1550,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Flatiron,5c9598aca795bd002cc9b843,New York Arcade Rentals,1380,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Flatiron,52a1279c498eaa00e4dafd28,Garment Wear Arcade,1607,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Flatiron,51534258e4b0cc67a8fdcf2d,Plaza Arcade,2173,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Flatiron,4cbf45eb28d176b0b0ef226e,Moto Arcade,2065,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Flatiron,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,1957,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Flatiron,4cc0d53922ce4688bbe33947,MotoArcade!,2072,No Address,40.721567,-73.996672,4bf58dd8d48988d1e4931735,Bowling Alley
Fulton Ferry,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1219,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Fulton Ferry,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,959,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Fulton Ferry,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,1455,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Fulton Ferry,55d8afc3498e2156fb75de6f,EOS Arcade,2155,66 Rockwell Pl Fl 4,40.68818,-73.979518,4bf58dd8d48988d1e1931735,Arcade
Fulton Ferry,4cbf45eb28d176b0b0ef226e,Moto Arcade,2043,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Fulton Ferry,4cc0d53922ce4688bbe33947,MotoArcade!,2037,No Address,40.721567,-73.996672,4bf58dd8d48988d11a941735,Other Nightlife
Vinegar Hill,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1900,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Vinegar Hill,55d8afc3498e2156fb75de6f,EOS Arcade,1690,66 Rockwell Pl Fl 4,40.68818,-73.979518,4bf58dd8d48988d1e1931735,Arcade
Weeksville,4bf9ff045ec320a12d298bd3,Arcade Restaurant,1746,No Address,40.681484,-73.911668,4bf58dd8d48988d1e1931735,Arcade
Weeksville,4e5ef27a22718258c4961ae0,Arcade Community,1748,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d1e1931735,Arcade
Weeksville,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2047,68 Belmont Ave,40.668578000000004,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
Broadway Junction,4cca09529b934688142d4c41,Arcade Bookbinding Corp.,2195,801 Wyckoff Avenue,40.697202471625836,-73.90839396773141,4bf58dd8d48988d130941735,Building
Broadway Junction,4e5ef27a22718258c4961ae0,Arcade Community,692,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d130941735,Building
Broadway Junction,4bf9ff045ec320a12d298bd3,Arcade Restaurant,812,No Address,40.681484,-73.911668,4bf58dd8d48988d130941735,Building
Broadway Junction,51996cf8498eae1965b45236,Arcade Lounge,1428,No Address,40.68922222919599,-73.91117276592865,4bf58dd8d48988d121941735,Lounge
Broadway Junction,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,1101,68 Belmont Ave,40.668578000000004,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
Dumbo,5053d510e4b0719d67706d96,Chinatown Fair Video Arcade,1466,8 Mott St,40.71396702977465,-73.9987164479224,4bf58dd8d48988d1e1931735,Arcade
Dumbo,569c2247498edccdb3481f82,WeLive Laundry Room & Arcade,1521,110 Wall St,40.70527929530424,-74.00656928984769,52f2ab2ebcbc57f1066b8b33,Laundromat
Dumbo,55d8afc3498e2156fb75de6f,EOS Arcade,1842,66 Rockwell Pl Fl 4,40.68818,-73.979518,4bf58dd8d48988d1e1931735,Arcade
Dumbo,5c0b2bec89b06a002ccbbb7f,2 Water Street - Arcade,2025,2 Water St,40.702796936035156,-74.01274871826172,4bf58dd8d48988d1e1931735,Arcade
Dumbo,4cbf45eb28d176b0b0ef226e,Moto Arcade,2156,201 Mulberry St,40.721615809999996,-73.996588,4bf58dd8d48988d11a941735,Other Nightlife
Dumbo,4cc0d53922ce4688bbe33947,MotoArcade!,2153,No Address,40.721567,-73.996672,4bf58dd8d48988d11a941735,Other Nightlife
Middle Village,56a2341f498ef914be63f90d,Arcade Roofing Solutions,230,Middle Village,40.7173387333125,-73.87870073318481,545419b1498ea6ccd0202f58,Home Service
Middle Village,4d0c6d185c46a093ec8708b4,Flynn's Arcade,1837,No Address,40.73290252072499,-73.8821369643312,4bf58dd8d48988d18d941735,Gaming Cafe
Highland Park,4e5ef27a22718258c4961ae0,Arcade Community,1751,81 Rockaway Ave,40.680156,-73.910947,4bf58dd8d48988d18d941735,Gaming Cafe
Highland Park,4bf9ff045ec320a12d298bd3,Arcade Restaurant,1800,No Address,40.681484,-73.911668,4bf58dd8d48988d18d941735,Gaming Cafe
Highland Park,51996cf8498eae1965b45236,Arcade Lounge,1933,No Address,40.68922222919599,-73.91117276592865,4bf58dd8d48988d121941735,Lounge
Highland Park,4f32cc9b19836c91c7fbf408,Young's Video Arcade Games and Internet Service,2099,68 Belmont Ave,40.668578000000004,-73.907824,4bf58dd8d48988d17f941735,Movie Theater
Madison,511ae724e4b0dd11cbae7258,Daniel Arcade,2224,No Address,40.62468719482422,-73.96533203125,4bf58dd8d48988d1e1931735,Arcade
Erasmus,5614ea2f498e1a47b3fd4d1c,Rolling Game Arcade,1983,1222 Ocean Ave,40.63352870253364,-73.96365165710449,4bf58dd8d48988d126951735,Video Store
Hudson Yards,584c6864e612f21c7cba3261,Arcade,1133,151 W 34th St,40.750725,-73.98918,4bf58dd8d48988d128951735,Gift Shop
Hudson Yards,4a326ac3f964a520499a1fe3,Kaufman Arcade,1111,139 W 35th Street,40.751193348681895,-73.98908288943252,4bf58dd8d48988d130941735,Building
Hudson Yards,4dc2a46b7d8b686fa4810d99,Greeley Arcade Building,1343,132 W 31st St,40.74747542879388,-73.98977082005317,4bf58dd8d48988d124941735,Office
Hudson Yards,4c6e835fe6b7b1f77db2ac8e,Arcade Coffee,1708,27 W 47th St,40.757669,-73.979899,4bf58dd8d48988d1e0931735,Coffee Shop
Hudson Yards,52a1279c498eaa00e4dafd28,Garment Wear Arcade,674,306 W 37th St,40.754034999999995,-73.99290400000001,4eb1bea83b7b6f98df247e06,Factory
Hudson Yards,4c24e4ffa852c92802e1e36c,Bricken arcade,893,225 W 37th St,40.753597259521484,-73.99031829833984,4bf58dd8d48988d104951735,Boutique
Hudson Yards,54109be5498e36dd35fd2e90,arcade edit,1291,130 W 29th St,40.747175944623514,-73.99129295186755,4bf58dd8d48988d124941735,Office
Hudson Yards,5553d902498eee430b990c01,Arcade Edit NY,1766,220 5th Ave Fl 12,40.743638415449865,-73.98813912063066,4bf58dd8d48988d124941735,Office
Hudson Yards,4ddc962e1f6e54b34d8e1b1e,Sahil's Arcade Of Good Times,1045,No Address,40.74925091303696,-73.99248663896475,4bf58dd8d48988d1e7941735,Playground
Hudson Yards,4c75414f66be6dcbdcd3bf0f,Arcade Barber Shop,1533,25 W 43rd St,40.754924267375195,-73.98207406390863,4bf58dd8d48988d110951735,Salon / Barbershop
Hudson Yards,5c9598aca795bd002cc9b843,New York Arcade Rentals,1155,121 W 36th St,40.751863,-73.987957,5454152e498ef71e2b9132c6,Event Service
Hudson Yards,42869100f964a52019231fe3,Arcade America,1708,53 W 23rd St,40.742791,-73.991436,4bf58dd8d48988d103951735,Clothing Store
Hudson Yards,4dff6831091ab6fff999ee39,Arcade Classics,1721,244 5th Ave Ste B294,40.74463152634834,-73.98728728294373,4bf58dd8d48988d122951735,Electronics Store
Hudson Yards,4de507e4ae60e7f3ac2c06ae,Arcade Creative Group (A Sony Music Company),2295,550 Madison Ave,40.76137985690867,-73.97361633212932,4bf58dd8d48988d124941735,Office
Hudson Yards,42869100f964a52018231fe3,5th ave. arcade inc.,1907,260 5th Ave,40.74660214961863,-73.98180057964791,4bf58dd8d48988d1e1931735,Arcade
Hudson Yards,51534258e4b0cc67a8fdcf2d,Plaza Arcade,1687,No Address,40.757389,-73.980119,4bf58dd8d48988d111951735,Jewelry Store
Hudson Yards,4e11e25e81dcc5457256919a,Graha Arcade,1770,53 W 23rd St,40.742379908504255,-73.99085998535155,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
Hudson Yards,5b4e49dcea1e44002ce8dede,DIY Arcade,1891,No Address,40.74174586517669,-73.98936867713928,52e81612bcbc57f1066b7a37,Distribution Center
Hudson Yards,3fd66200f964a5200ae91ee3,Frames Bowling Lounge,605,550 9th Ave,40.75718734842475,-73.9929652419508,4bf58dd8d48988d1e4931735,Bowling Alley
Hudson Yards,4bdb71243904a593177b4a9e,5th Avenue,2064,5th Ave,40.76010908156207,-73.97604949772358,4bf58dd8d48988d1f9931735,Road
Hudson Yards,530909a5498ee579339efdab,Dan Cataldo - Mortgage Loan Officer,1457,1633 Broadway,40.7619247,-73.9842908,503287a291d4c4b30a586d65,Financial or Legal Service
